id,text,Article Title,label,Comments
171,"Bookie’s attorney speaks to CNN

Video Ad Feedback MLB launches investigation into Ohtani allegations 03:03 - Source: CNN

An attorney for Bowyer, the former bookmaker under federal investigation related to gambling, said he never met or had “any direct contact” with Ohtani but did do business with Mizuhara.",Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,Y,
172,"“Mathew Bowyer never spoke with or emailed with or texted with or had any contact whatsoever with Shohei Ohtani,” the attorney, Diane Bass told CNN in an on-camera interview on Saturday.",Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,Y,
173,The attorney also said Ohtani’s interpreter never bet on baseball.,Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,Y,
174,"When discussing Ohtani’s name on “one of the wire transfers to Bowyer’s organization to cover a bet,” Bass said Saturday, “as far as Mr. Bowyer understood, the bet was from Ippei, or it was being covered by Mr. Ohtani for Ippei.”",Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,Y,
175,"Bass emphasized while Bowyer is under federal investigation, he has not been charged with a crime.",Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,Y,
176,She said Bowyer stopped his bookmaking operation in October 2023 when “feds showed up at his house.”,Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,Y,
177,"Bowyer met Mizuhara after a Padres game in San Diego in 2022, according to Bass.",Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,Y,
178,"She told CNN she does not know how often Mizuhara placed bets or how much he bet, but said Bowyer told her Mizuhara placed bets regularly on “primarily soccer, occasionally football and basketball, but it was never baseball.”",Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,Y,
179,"Mizuhara told ESPN last Tuesday, “I never bet on baseball …",Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,Y,
180,That’s 100 percent.,Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,N,
181,I knew that rule.,Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,N,
182,… We have a meeting about that in spring training.”,Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,Y,
183,"Bass said Mizuhara’s gambling “got out of hand at a certain point,” but “he was making regular payments for a significant amount of time.”",Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,Y,
184,"Asked if the payments were coming from Mizuhara’s or Ohtani’s account, Bass replied, “I honestly don’t know how many transfers came from which account(s), (or) whether it was more than one account.",Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,Y,
185,"I don’t have access to that information,” she told CNN.",Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,Y,
186,Shifting explanations and statements,Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,N,
187,The saga began with reporters asking questions about alleged wire transfers from Ohtani’s bank account.,Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,Y,
188,"Here’s how the scandal unfolded:

• Mizuhara told ESPN in a Tuesday interview, arranged by Ohtani’s representative, he asked Ohtani last year to pay off his gambling debt, ESPN reported.",Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,Y,
189,"Ohtani had no involvement in his betting, Mizuhara said.",Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,Y,
190,"But after the interview, Ohtani’s spokesperson “disavowed” Mizuhara’s account, then released a statement saying Ohtani had been the victim of theft.",Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,Y,
191,"• On the same day, Mizuhara was seen smiling in the LA dugout and talking to Ohtani before translating for the star in the team’s 5-2 win over the San Diego Padres in the MLB season-opening game in Seoul, South Korea, on Wednesday.",Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,Y,
192,"• Later Wednesday, Mizuhara was fired as Ohtani’s interpreter.",Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,Y,
193,"• After learning about the allegations against Ohtani and Mizuhara, MLB on Friday announced it would be pursuing an investigation.",Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,Y,
194,The IRS also confirmed it was investigating the translator.,Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,Y,
195,CNN’s Eric Levenson contributed to this report.,Shohei Ohtani set to speak Monday as theft allegations against his interpreter spur investigation,Y,
